,Year,Month,Product Name,Country Name,Volume (kg),Value (USD),Trade Type,Census Country Code,Edible code,FAO Country Code,HTS Number,RFMO,Trade Associations,US Customs District Code,US Customs District Name,Month number
0,2012,March,CATFISH (PANGASIUS) FROZEN,VIETNAM,"73,936","204,302",IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",3
1,2012,March,CATFISH NSPF FROZEN,VIETNAM,"4,817","11,682",IMP,5520,E,704,303240050,,"APEC, ASEAN",32,"HONOLULU, HI",3
2,2012,March,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"15,436","137,700",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",13,"BALTIMORE, MD",3
3,2012,March,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"14,764","108,795",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",39,"CHICAGO, IL",3
4,2012,March,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"226,457","697,187",IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",3
5,2012,March,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",MEXICO,"6,100","9,243",IMP,2010,E,484,304320090,IATTC,"APEC, IATTC, ICCAT, NAFTA, OECD",26,"NOGALES, AZ",3
6,2012,March,CATFISH (PANGASIUS) MEAT FRESH,CHINA,"9,250","33,763",IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",3
7,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"100,867","853,076",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",3
8,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"17,651","144,688",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",3
9,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"19,732","155,513",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",3
10,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"19,068","138,400",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",18,"TAMPA, FL",3
11,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"37,368","283,024",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",3
12,2012,March,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"14,764","107,695",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",39,"CHICAGO, IL",3
13,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,MEXICO,796,"5,117",IMP,2010,E,484,304620020,IATTC,"APEC, IATTC, ICCAT, NAFTA, OECD",23,"LAREDO, TX",3
14,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"1,835,539","6,692,449",IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",3
15,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"17,963","64,871",IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",3
16,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"38,231","134,179",IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",3
17,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"16,241","61,466",IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",3
18,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"139,062","501,546",IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",3
19,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"95,839","321,670",IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",3
20,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"38,120","130,524",IMP,5520,E,704,304620020,,"APEC, ASEAN",19,"MOBILE, AL",3
21,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"151,679","553,111",IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",3
22,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"2,144,235","7,697,494",IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",3
23,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"116,841","384,966",IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",3
24,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"120,543","539,906",IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",3
25,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"18,144","66,000",IMP,5520,E,704,304620020,,"APEC, ASEAN",32,"HONOLULU, HI",3
26,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"188,453","705,918",IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",3
27,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"32,179","122,085",IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",3
28,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"693,687","2,560,252",IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",3
29,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"659,544","2,431,659",IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",3
30,2012,March,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"20,909","71,557",IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",3
31,2012,March,CATFISH NSPF FILLET FROZEN,CANADA,"3,148","59,061",IMP,1220,E,124,304620090,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",38,"DETROIT, MI",3
32,2012,March,CATFISH NSPF FILLET FROZEN,BRAZIL,"21,584","62,250",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",11,"PHILADELPHIA, PA",3
33,2012,March,CATFISH NSPF FILLET FROZEN,CHINA,"18,144","70,900",IMP,5700,E,156,304620090,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",3
34,2012,April,CATFISH (PANGASIUS) FROZEN,VIETNAM,"16,344","34,922",IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",4
35,2012,April,CATFISH NSPF FROZEN,GUYANA,"1,873","7,459",IMP,3120,E,328,303240050,,"CARICOM, CBERA",10,"NEW YORK, NY",4
36,2012,April,CATFISH NSPF FROZEN,THAILAND,"9,280","15,770",IMP,5490,E,764,303240050,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",4
37,2012,April,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"57,924","199,974",IMP,5520,E,704,304320020,,"APEC, ASEAN",18,"TAMPA, FL",4
38,2012,April,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"354,361","1,172,609",IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",4
39,2012,April,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"23,864","63,927",IMP,5520,E,704,304320020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",4
40,2012,April,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"38,666","133,491",IMP,5520,E,704,304320020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",4
41,2012,April,CATFISH (PANGASIUS) MEAT FRESH,VIETNAM,"18,960","66,880",IMP,5520,E,704,304510015,,"APEC, ASEAN",27,"LOS ANGELES, CA",4
42,2012,April,CATFISH (PANGASIUS) MEAT FRESH,CHINA,"7,820","28,543",IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",4
43,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"17,651","144,688",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",4
44,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"39,600","252,000",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",17,"SAVANNAH, GA",4
45,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"134,015","916,838",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",4
46,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"31,108","235,744",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",39,"CHICAGO, IL",4
47,2012,April,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"19,731","143,550",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",4
48,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"2,282,798","7,970,801",IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",4
49,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"172,790","610,392",IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",4
50,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"34,193","125,738",IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",4
51,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"249,057","871,612",IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",4
52,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"197,279","656,547",IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",4
53,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"170,663","606,828",IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",4
54,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"3,075,385","10,539,814",IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",4
55,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"223,586","690,363",IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",4
56,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"93,393","404,384",IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",4
57,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"36,324","128,128",IMP,5520,E,704,304620020,,"APEC, ASEAN",32,"HONOLULU, HI",4
58,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"435,298","1,508,662",IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",4
59,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"61,217","220,645",IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",4
60,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"574,599","2,106,372",IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",4
61,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"496,927","1,757,994",IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",4
62,2012,April,CATFISH (PANGASIUS) FILLET FROZEN,CHINA,"19,749","159,800",IMP,5700,E,156,304620020,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",4
63,2012,April,CATFISH NSPF FILLET FROZEN,BRAZIL,"21,825","64,941",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",11,"PHILADELPHIA, PA",4
64,2012,April,CATFISH NSPF FILLET FROZEN,BRAZIL,"43,622","125,880",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",14,"NORFOLK, VA",4
65,2012,April,CATFISH NSPF FILLET FROZEN,CHINA - HONG KONG,"1,115","7,480",IMP,5820,E,344,304620090,,APEC,10,"NEW YORK, NY",4
66,2012,May,CATFISH NSPF FRESH,CANADA,"3,246","32,207",IMP,1220,E,124,302725034,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",1,"PORTLAND, ME",5
67,2012,May,CATFISH (PANGASIUS) FROZEN,VIETNAM,"45,695","113,957",IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",5
68,2012,May,CATFISH (PANGASIUS) FROZEN,VIETNAM,"7,784","22,438",IMP,5520,E,704,303240020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",5
69,2012,May,CATFISH (PANGASIUS) FROZEN,VIETNAM,"13,653","31,561",IMP,5520,E,704,303240020,,"APEC, ASEAN",52,"MIAMI, FL",5
70,2012,May,CATFISH NSPF FROZEN,THAILAND,800,"2,416",IMP,5490,E,764,303240050,,"APEC, ASEAN",13,"BALTIMORE, MD",5
71,2012,May,CATFISH NSPF FROZEN,VIETNAM,"4,772","17,185",IMP,5520,E,704,303240050,,"APEC, ASEAN",27,"LOS ANGELES, CA",5
72,2012,May,CATFISH (ICTALURUS) FILLET FRESH,CHINA,"39,900","336,000",IMP,5700,E,156,304320010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",5
73,2012,May,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"19,596","72,000",IMP,5520,E,704,304320020,,"APEC, ASEAN",19,"MOBILE, AL",5
74,2012,May,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"356,953","1,090,953",IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",5
75,2012,May,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",CANADA,"3,300","28,209",IMP,1220,E,124,304320090,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",9,"BUFFALO, NY",5
76,2012,May,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",MEXICO,290,"2,784",IMP,2010,E,484,304320090,IATTC,"APEC, IATTC, ICCAT, NAFTA, OECD",26,"NOGALES, AZ",5
77,2012,May,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,"13,263","74,710",IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",28,"SAN FRANCISCO, CA",5
78,2012,May,CATFISH (PANGASIUS) MEAT FRESH,CHINA,"36,160","131,984",IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",5
79,2012,May,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"19,731","138,550",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",5
80,2012,May,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"59,400","378,000",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",5
81,2012,May,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"37,319","258,570",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",53,"HOUSTON-GALVESTON, TX",5
82,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,SPAIN,905,"3,227",IMP,4700,E,724,304620020,"CCAMLR, IATTC","CCAMLR, EU, IATTC, ICCAT, OECD",10,"NEW YORK, NY",5
83,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"2,512,850","8,712,392",IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",5
84,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"56,515","193,205",IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",5
85,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"250,873","870,207",IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",5
86,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"18,990","67,935",IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",5
87,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"309,565","1,047,192",IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",5
88,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"128,577","452,015",IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",5
89,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"3,106,069","10,477,187",IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",5
90,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"357,903","1,154,339",IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",5
91,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"17,989","52,012",IMP,5520,E,704,304620020,,"APEC, ASEAN",30,"SEATTLE, WA",5
92,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"355,105","1,203,802",IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",5
93,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"76,814","226,340",IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",5
94,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"642,790","2,220,227",IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",5
95,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"404,401","1,389,926",IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",5
96,2012,May,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"128,818","452,104",IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",5
97,2012,May,CATFISH NSPF FILLET FROZEN,BRAZIL,"2,112","10,811",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",10,"NEW YORK, NY",5
98,2012,May,CATFISH NSPF FILLET FROZEN,BRAZIL,"43,290","128,183",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",11,"PHILADELPHIA, PA",5
99,2012,May,CATFISH NSPF FILLET FROZEN,BRAZIL,"21,811","62,840",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",14,"NORFOLK, VA",5
100,2012,May,CATFISH NSPF FILLET FROZEN,VIETNAM,"19,916","69,297",IMP,5520,E,704,304620090,,"APEC, ASEAN",10,"NEW YORK, NY",5
101,2012,June,CATFISH NSPF FRESH,CANADA,"4,082","35,550",IMP,1220,E,124,302725034,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",30,"SEATTLE, WA",6
102,2012,June,CATFISH NSPF FRESH,GREECE,42,"3,224",IMP,4840,E,300,302725034,,"EU, OECD",11,"PHILADELPHIA, PA",6
103,2012,June,CATFISH (PANGASIUS) FROZEN,VIETNAM,"65,676","150,042",IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
104,2012,June,CATFISH NSPF FROZEN,VIETNAM,"11,122","29,952",IMP,5520,E,704,303240050,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
105,2012,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"20,300","73,500",IMP,5520,E,704,304320020,,"APEC, ASEAN",10,"NEW YORK, NY",6
106,2012,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"21,772","70,650",IMP,5520,E,704,304320020,,"APEC, ASEAN",19,"MOBILE, AL",6
107,2012,June,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"149,686","499,200",IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
108,2012,June,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,"1,588","6,125",IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",10,"NEW YORK, NY",6
109,2012,June,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,"21,680","126,775",IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",28,"SAN FRANCISCO, CA",6
110,2012,June,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",FRENCH POLYNESIA,299,"2,885",IMP,6414,E,258,304320090,,,27,"LOS ANGELES, CA",6
111,2012,June,CATFISH (ICTALURUS) MEAT FRESH,UNITED KINGDOM,"1,745","15,372",IMP,4120,E,826,304510010,CCAMLR,"CCAMLR, EU, ICCAT, OECD",4,"BOSTON, MA",6
112,2012,June,CATFISH (PANGASIUS) MEAT FRESH,VIETNAM,"18,545","70,326",IMP,5520,E,704,304510015,,"APEC, ASEAN",52,"MIAMI, FL",6
113,2012,June,CATFISH (PANGASIUS) MEAT FRESH,CHINA,"24,000","87,600",IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",6
114,2012,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"39,600","230,170",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",4,"BOSTON, MA",6
115,2012,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"19,749","119,275",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",14,"NORFOLK, VA",6
116,2012,June,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"98,655","572,160",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",6
117,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"1,926,650","6,340,530",IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",6
118,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"17,343","58,968",IMP,5520,E,704,304620020,,"APEC, ASEAN",11,"PHILADELPHIA, PA",6
119,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"18,216","61,694",IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",6
120,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"311,937","1,035,978",IMP,5520,E,704,304620020,,"APEC, ASEAN",14,"NORFOLK, VA",6
121,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"18,872","63,217",IMP,5520,E,704,304620020,,"APEC, ASEAN",16,"CHARLESTON, SC",6
122,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"324,441","1,068,252",IMP,5520,E,704,304620020,,"APEC, ASEAN",17,"SAVANNAH, GA",6
123,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"532,666","1,736,786",IMP,5520,E,704,304620020,,"APEC, ASEAN",18,"TAMPA, FL",6
124,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"152,280","517,345",IMP,5520,E,704,304620020,,"APEC, ASEAN",20,"NEW ORLEANS, LA",6
125,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"2,110,771","7,024,452",IMP,5520,E,704,304620020,,"APEC, ASEAN",27,"LOS ANGELES, CA",6
126,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"551,950","1,787,414",IMP,5520,E,704,304620020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",6
127,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"308,434","1,010,324",IMP,5520,E,704,304620020,,"APEC, ASEAN",39,"CHICAGO, IL",6
128,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"242,125","821,493",IMP,5520,E,704,304620020,,"APEC, ASEAN",49,"SAN JUAN, PR",6
129,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"818,426","2,800,475",IMP,5520,E,704,304620020,,"APEC, ASEAN",52,"MIAMI, FL",6
130,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"661,465","2,131,329",IMP,5520,E,704,304620020,,"APEC, ASEAN",53,"HOUSTON-GALVESTON, TX",6
131,2012,June,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"44,086","173,473",IMP,5520,E,704,304620020,,"APEC, ASEAN",55,"DALLAS-FORT WORTH, TX",6
132,2012,June,CATFISH NSPF FILLET FROZEN,BRAZIL,"2,469","14,863",IMP,3510,E,76,304620090,CCAMLR,"CCAMLR, ICCAT, MERCOSUR",10,"NEW YORK, NY",6
133,2012,June,CATFISH NSPF FILLET FROZEN,NEW ZEALAND,"8,144","30,086",IMP,6141,E,554,304620090,CCAMLR,"APEC, CCAMLR, OECD",17,"SAVANNAH, GA",6
134,2012,July,CATFISH (ICTALURUS) FRESH,CANADA,476,"7,350",IMP,1220,E,124,302725001,NAFO,"APEC, ICCAT, NAFO, NAFTA, OECD",1,"PORTLAND, ME",7
135,2012,July,CATFISH (PANGASIUS) FRESH,VIETNAM,"19,051","60,900",IMP,5520,E,704,302725004,,"APEC, ASEAN",27,"LOS ANGELES, CA",7
136,2012,July,CATFISH (PANGASIUS) FROZEN,VIETNAM,"27,216","55,400",IMP,5520,E,704,303240020,,"APEC, ASEAN",27,"LOS ANGELES, CA",7
137,2012,July,CATFISH NSPF FROZEN,THAILAND,800,"2,390",IMP,5490,E,764,303240050,,"APEC, ASEAN",13,"BALTIMORE, MD",7
138,2012,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"214,640","649,820",IMP,5520,E,704,304320020,,"APEC, ASEAN",10,"NEW YORK, NY",7
139,2012,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"443,732","1,370,184",IMP,5520,E,704,304320020,,"APEC, ASEAN",27,"LOS ANGELES, CA",7
140,2012,July,CATFISH (PANGASIUS) FILLET FRESH,VIETNAM,"54,249","173,940",IMP,5520,E,704,304320020,,"APEC, ASEAN",28,"SAN FRANCISCO, CA",7
141,2012,July,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",PHILIPPINES,"8,878","49,660",IMP,5650,E,608,304320090,,"APEC, ASEAN, ICCAT",28,"SAN FRANCISCO, CA",7
142,2012,July,"CATFISH (SILURUS,CLARIAS) FILLET FRESH",FRENCH POLYNESIA,"2,213","26,120",IMP,6414,E,258,304320090,,,27,"LOS ANGELES, CA",7
143,2012,July,CATFISH (PANGASIUS) MEAT FRESH,CHINA,"23,960","87,454",IMP,5700,E,156,304510015,CCAMLR,"APEC, CCAMLR, ICCAT",10,"NEW YORK, NY",7
144,2012,July,CATFISH (ICTALURUS) FILLET FROZEN,CHINA,"32,503","216,080",IMP,5700,E,156,304620010,CCAMLR,"APEC, CCAMLR, ICCAT",27,"LOS ANGELES, CA",7
145,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"2,210,020","7,217,620",IMP,5520,E,704,304620020,,"APEC, ASEAN",10,"NEW YORK, NY",7
146,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"17,009","57,309",IMP,5520,E,704,304620020,,"APEC, ASEAN",11,"PHILADELPHIA, PA",7
147,2012,July,CATFISH (PANGASIUS) FILLET FROZEN,VIETNAM,"125,165","413,978",IMP,5520,E,704,304620020,,"APEC, ASEAN",13,"BALTIMORE, MD",7
